,Column1,lexeme,syriac,glosses,etymologies,root,words,category,kaylo,origin_lang,origin_lang_word
2370,2302,"{'id': 2553, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/2553.json'}",ܦܣܩܝܬܐ,"{'Arabic': ['عصيبة', 'زينة', 'ثوب راهب'], 'French': ['bandelette', 'garniture', 'vêtement de moine'], 'English': ['bandage.', 'bandage']}",{'Greek': ['φασκία']},"{'id': 1513, 'uri': 'https://sedra.bethmardutho.org/api/root/1513.json'}","[{'id': 16659, 'uri': 'https://sedra.bethmardutho.org/api/word/16659.json'}, {'id': 16660, 'uri': 'https://sedra.bethmardutho.org/api/word/16660.json'}, {'id': 16661, 'uri': 'https://sedra.bethmardutho.org/api/word/16661.json'}]",noun,pʿal,Greek,φασκία
2371,29723,"{'id': 32588, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32588.json'}",ܦܦܝܐ,{'English': ['Paphos']},{'Greek': ['Πάφος']},,"[{'id': 58962, 'uri': 'https://sedra.bethmardutho.org/api/word/58962.json'}]",noun,,Greek,Πάφος
2372,16754,"{'id': 18160, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/18160.json'}",ܦܩܠܐ,"{'English': ['salt of tartar, the crust of wine']}",{'Greek': ['faecula']},,"[{'id': 44534, 'uri': 'https://sedra.bethmardutho.org/api/word/44534.json'}]",noun,,Greek,faecula
2373,29736,"{'id': 32601, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32601.json'}",ܦܪܐܕܐ,{'English': ['prey']},{'Greek': ['praeda']},,"[{'id': 58975, 'uri': 'https://sedra.bethmardutho.org/api/word/58975.json'}]",noun,,Greek,praeda
2374,29737,"{'id': 32602, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32602.json'}",ܦܪܐܘܢܘܡܐ,{'English': ['a pronoun']},{'Greek': ['pronomen']},,"[{'id': 58976, 'uri': 'https://sedra.bethmardutho.org/api/word/58976.json'}]",noun,,Greek,pronomen
2375,29738,"{'id': 32603, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32603.json'}",ܦܪܐܛܘܢ,{'English': ['Perta']},{'Greek': ['Βάρατθα']},,"[{'id': 58977, 'uri': 'https://sedra.bethmardutho.org/api/word/58977.json'}]",noun,,Greek,Βάρατθα
2376,2322,"{'id': 2575, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/2575.json'}",ܦܪܓܠܐ,"{'Arabic': ['سوط'], 'French': ['fouet'], 'English': ['whip', 'scourge', 'whip.']}",{'Greek': ['φραγέλλιον']},"{'id': 1525, 'uri': 'https://sedra.bethmardutho.org/api/root/1525.json'}","[{'id': 16824, 'uri': 'https://sedra.bethmardutho.org/api/word/16824.json'}, {'id': 16825, 'uri': 'https://sedra.bethmardutho.org/api/word/16825.json'}, {'id': 16826, 'uri': 'https://sedra.bethmardutho.org/api/word/16826.json'}]",noun,,Greek,φραγέλλιον
2377,29743,"{'id': 32608, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32608.json'}",ܦܪܓܠܣ,"{'English': ['preface, introduction']}",{'Greek': ['πρόλογος']},,"[{'id': 58982, 'uri': 'https://sedra.bethmardutho.org/api/word/58982.json'}]",noun,,Greek,πρόλογος
2378,29748,"{'id': 32613, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32613.json'}",ܦܪܕܐ,{'Latin': ['Patre']},"{'Greek': ['πατήρ'], 'Latin': ['pater']}",,"[{'id': 58987, 'uri': 'https://sedra.bethmardutho.org/api/word/58987.json'}]",noun,,Greek,"πατήρ], Latin"
2379,12649,"{'id': 13776, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/13776.json'}",ܦܪܕܝܣܩܐ,{'English': ['chest.']},{'Greek': ['πυργίσκος']},,"[{'id': 38539, 'uri': 'https://sedra.bethmardutho.org/api/word/38539.json'}]",noun,,Greek,πυργίσκος
2380,3832,"{'id': 4865, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/4865.json'}",ܦܪܗܢܝܛܝܣ,[],{'Greek': ['φρενῖτις']},,,noun,,Greek,φρενῖτις
2381,29754,"{'id': 32619, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32619.json'}",ܦܪܗܢܝܛܝܩܘ,{'English': ['suffering from inflammation of the brain']},{'Greek': ['φρενιτικός']},,"[{'id': 58993, 'uri': 'https://sedra.bethmardutho.org/api/word/58993.json'}]",noun,,Greek,φρενιτικός
2382,29756,"{'id': 32621, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/32621.json'}",ܦܪܗܣܛܣܝܐ,"{'English': ['protector, surety']}",{'Greek': ['προστασία']},,"[{'id': 58995, 'uri': 'https://sedra.bethmardutho.org/api/word/58995.json'}]",noun,,Greek,προστασία
2383,6411,"{'id': 7504, 'uri': 'https://sedra.bethmardutho.org/api/lexeme/7504.json'}",ܦܪܗܣܝܐ,"{'English': ['assurance', 'boldness.', 'boldness', 'liberty of speech', 'freedom of speech, confidence', 'familiarity']}",{'Greek': ['παρρησία']},,"[{'id': 16838, 'uri': 'https://sedra.bethmardutho.org/api/word/16838.json'}, {'id': 16837, 'uri': 'https://sedra.bethmardutho.org/api/word/16837.json'}, {'id': 16839, 'uri': 'https://sedra.bethmardutho.org/api/word/16839.json'}, {'id': 32669, 'uri': 'https://sedra.bethmardutho.org/api/word/32669.json'}]",noun,,Greek,παρρησία
